Bedroom,Bathroom,Property Size,# of Floors,Total Units,Parking Lot,Property Age,Tenure Type Encoded,Property Type Encoded,Land Title Encoded,Transit Zone,Facility Count,Facility Tier,State_Kedah,State_Kelantan,State_Kuala Lumpur,State_Melaka,State_Negeri Sembilan,State_Other,State_Pahang,State_Penang,State_Perak,State_Putrajaya,State_Sabah,State_Sarawak,State_Selangor,State_Terengganu,price
3.0,2.0,1523.0,20.0,462.0,1.0,12.0,0,1,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,639000.0
3.0,1.0,650.0,20.0,462.0,1.0,12.0,0,3,1,0,5,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,230000.0
3.0,2.0,1520.0,20.0,462.0,1.0,12.0,1,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,600000.0
3.0,2.0,969.0,12.0,260.0,1.0,20.0,0,1,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,370000.0
3.0,2.0,665.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,113400.0
3.0,2.0,774.0,36.0,630.0,1.0,10.0,0,5,2,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,530000.0
3.0,2.0,700.0,10.0,360.0,1.0,12.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,270000.0
3.0,2.0,850.0,5.0,462.0,2.0,12.0,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,220000.0
3.0,2.0,680.0,5.0,462.0,1.0,12.0,1,0,1,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,155000.0
3.0,3.0,1200.0,20.0,462.0,2.0,12.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,499000.0
3.0,3.0,1200.0,20.0,462.0,2.0,12.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,499000.0
3.0,2.0,700.0,5.0,750.0,1.0,12.0,1,0,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,195000.0
4.0,3.0,1300.0,20.0,462.0,2.0,12.0,1,1,1,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,290000.0
3.0,2.0,825.0,20.0,359.0,1.0,5.0,0,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,170000.0
3.0,2.0,786.0,20.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,245000.0
3.0,2.0,803.0,20.0,203.0,1.0,5.0,0,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,185000.0
3.0,2.0,750.0,20.0,462.0,1.0,12.0,0,0,2,0,4,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,133650.0
3.0,2.0,1197.0,20.0,300.0,1.0,12.0,1,0,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,350000.0
3.0,2.0,1528.0,20.0,462.0,1.0,12.0,0,1,2,0,8,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,728888.0
3.0,2.0,1050.0,10.0,102.0,1.0,19.0,1,1,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,240000.0
3.0,2.0,1079.0,20.0,1188.0,1.0,24.0,1,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,220000.0
1.0,1.0,452.0,18.0,504.0,1.0,10.0,0,5,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,252000.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,275000.0
3.0,2.0,932.0,15.0,464.0,1.0,20.0,1,0,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,350000.0
3.0,2.0,1098.0,20.0,684.0,1.0,12.0,0,1,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,359999.0
3.0,2.0,1062.0,21.0,800.0,1.0,20.0,0,0,2,1,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,339999.0
3.0,3.0,1409.0,26.0,220.0,2.0,7.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1150000.0
3.0,2.0,915.0,5.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,330000.0
2.0,1.0,581.0,36.0,816.0,1.0,5.0,0,5,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,520000.0
2.0,2.0,806.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,339000.0
3.0,3.0,1045.0,20.0,462.0,2.0,12.0,1,1,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,262000.0
3.0,2.0,770.0,20.0,462.0,1.0,12.0,1,3,2,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190000.0
4.0,2.0,1139.0,12.0,196.0,1.0,18.0,1,1,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,390000.0
3.0,2.0,700.0,17.0,1296.0,1.0,41.0,0,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,198000.0
4.0,2.0,1550.0,20.0,600.0,2.0,16.0,1,1,1,1,7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,635000.0
3.0,2.0,650.0,14.0,90.0,1.0,12.0,1,0,1,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,180000.0
3.0,1.0,679.0,20.0,462.0,1.0,12.0,1,0,2,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,180000.0
3.0,2.0,1200.0,20.0,462.0,2.0,12.0,0,1,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,430000.0
3.0,2.0,950.0,29.0,1709.0,1.0,15.0,0,1,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,310000.0
3.0,4.0,2044.0,20.0,135.0,2.0,12.0,0,1,2,0,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1250000.0
2.0,1.0,712.0,20.0,462.0,1.0,12.0,0,0,2,0,4,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,250000.0
3.0,2.0,700.0,20.0,462.0,1.0,12.0,1,0,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,368000.0
2.0,1.0,712.0,20.0,462.0,1.0,12.0,0,0,2,0,4,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,250000.0
3.0,2.0,902.0,4.0,462.0,1.0,12.0,0,0,2,0,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,360000.0
3.0,2.0,700.0,20.0,462.0,1.0,12.0,1,0,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,328000.0
4.0,2.0,1206.0,20.0,684.0,2.0,12.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,379999.0
3.0,2.0,863.0,20.0,462.0,1.0,12.0,0,0,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,270000.0
4.0,3.0,1646.0,44.0,378.0,2.0,8.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1150000.0
3.0,2.0,820.0,5.0,480.0,1.0,12.0,1,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,225000.0
5.0,2.0,1164.0,5.0,462.0,1.0,12.0,1,0,2,0,6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,295000.0
3.0,2.0,1033.0,18.0,96.0,2.0,12.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,680000.0
3.0,2.0,712.0,20.0,462.0,1.0,16.0,0,5,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,160000.0
3.0,2.0,800.0,10.0,462.0,1.0,12.0,0,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,190000.0
3.0,2.0,900.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190000.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,170000.0
3.0,2.0,928.0,20.0,462.0,2.0,12.0,0,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,300000.0
3.0,1.0,705.0,20.0,462.0,1.0,12.0,0,3,1,1,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,270000.0
3.0,2.0,1399.0,20.0,462.0,1.0,12.0,0,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,480000.0
4.0,4.0,1986.0,20.0,82.0,1.0,12.0,0,1,2,0,6,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1500000.0
3.0,2.0,915.0,20.0,462.0,2.0,12.0,1,0,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,456000.0
3.0,2.0,932.0,17.0,2240.0,1.0,23.0,0,1,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,399000.0
4.0,2.0,1228.0,26.0,618.0,2.0,7.0,0,5,2,1,11,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,550000.0
4.0,2.0,1062.0,25.0,588.0,1.0,21.0,1,5,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,369999.0
3.0,2.0,995.0,20.0,521.0,1.0,17.0,1,1,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,420000.0
3.0,2.0,811.0,4.0,368.0,1.0,30.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,239999.0
3.0,2.0,771.0,18.0,200.0,1.0,20.0,0,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,250000.0
3.0,2.0,895.0,5.0,240.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,290000.0
3.0,2.0,1200.0,27.0,798.0,2.0,18.0,1,1,1,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,330000.0
3.0,2.0,1185.0,20.0,462.0,2.0,12.0,1,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,300000.0
3.0,2.0,721.0,15.0,462.0,1.0,18.0,0,0,1,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,229999.0
3.0,2.0,1062.0,21.0,800.0,1.0,20.0,0,0,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,355000.0
3.0,2.0,721.0,15.0,462.0,1.0,18.0,0,0,1,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,229999.0
3.0,2.0,1144.0,29.0,1709.0,1.0,15.0,0,1,1,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,329999.0
3.0,2.0,1204.0,20.0,462.0,1.0,12.0,1,1,2,0,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,480000.0
3.0,2.0,700.0,18.0,492.0,1.0,25.0,1,0,2,0,6,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,273000.0
4.0,4.0,2747.0600000000027,6.0,36.0,3.0,31.0,1,1,2,0,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1100000.0
3.0,2.0,1249.0,33.0,256.0,3.0,6.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1450000.0
3.0,3.0,1459.0,26.0,220.0,2.0,7.0,1,1,2,0,7,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1500000.0
3.0,2.0,1237.0,8.0,67.0,2.0,12.0,1,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,365000.0
2.0,2.0,900.0,35.0,302.0,1.0,18.0,1,1,2,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,720000.0
3.0,2.0,1399.0,20.0,462.0,1.0,12.0,0,1,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,480000.0
1.0,1.0,388.0,36.0,756.0,1.0,9.0,0,1,2,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,238000.0
3.0,2.0,1036.0,33.0,550.0,2.0,5.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,688000.0
3.0,2.0,1055.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,269000.0
3.0,2.0,743.0,20.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,220000.0
2.0,1.0,513.0,20.0,462.0,1.0,12.0,1,3,2,0,4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79900.0
2.0,2.0,880.0,20.0,462.0,1.0,12.0,0,1,1,0,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,310000.0
2.0,1.0,550.0,20.0,462.0,1.0,12.0,1,0,1,0,14,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,141750.0
3.0,2.0,1539.0,20.0,462.0,1.0,12.0,0,1,2,0,5,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,680000.0
2.0,2.0,1056.0,20.0,462.0,2.0,12.0,0,1,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,695000.0
3.0,2.0,830.0,21.0,462.0,2.0,22.0,0,1,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,190000.0
3.0,2.0,1400.0,5.0,462.0,1.0,12.0,1,0,2,0,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,388000.0
3.0,2.0,1000.0,20.0,462.0,2.0,12.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,530000.0
4.0,4.0,2747.0600000000027,20.0,462.0,3.0,12.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3200000.0
3.0,2.0,1008.0,20.0,462.0,2.0,12.0,1,1,2,0,10,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,690000.0
4.0,2.0,833.0,20.0,462.0,1.0,9.0,1,0,2,0,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,238000.0
3.0,2.0,915.0,20.0,462.0,1.0,12.0,1,0,2,0,14,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,245000.0
3.0,2.0,1493.0,20.0,390.0,2.0,12.0,1,1,2,0,13,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,645000.0
3.0,2.0,650.0,5.0,720.0,1.0,12.0,0,3,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,90000.0
3.0,2.0,1055.0,20.0,462.0,1.0,12.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,270000.0
3.0,2.0,1023.0,20.0,1200.0,2.0,7.0,1,1,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,300000.0
3.0,1.0,650.0,20.0,462.0,1.0,12.0,0,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,138000.0
3.0,2.0,795.0,20.0,462.0,1.0,12.0,1,0,1,0,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,280000.0
3.0,2.0,800.0,29.0,462.0,1.0,18.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,320000.0
3.0,2.0,860.0,17.0,299.0,2.0,6.0,1,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,320000.0
3.0,2.0,1010.0,22.0,531.0,2.0,15.0,0,1,2,0,4,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,680000.0
3.0,2.0,890.0,20.0,462.0,1.0,12.0,0,0,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,248000.0
3.0,2.0,1050.0,20.0,462.0,2.0,12.0,0,1,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,418000.0
3.0,2.0,1050.0,12.0,280.0,2.0,11.0,0,1,2,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,418000.0
3.0,2.0,1050.0,12.0,280.0,2.0,11.0,0,1,2,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,418000.0
3.0,2.0,860.0,9.0,378.0,1.0,28.0,0,1,2,1,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,258000.0
4.0,2.0,1184.0,32.0,2000.0,2.0,6.0,0,1,1,1,10,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,500000.0
3.0,3.0,1200.0,20.0,462.0,3.0,12.0,1,1,2,1,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,528000.0
3.0,2.0,931.0,500.0,516.0,1.0,19.0,0,5,1,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,306000.0
5.0,4.0,2266.0,28.0,462.0,2.0,12.0,0,1,2,0,13,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2199999.0
1.0,1.0,438.0,20.0,462.0,1.0,12.0,1,5,2,0,6,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,405000.0
3.0,2.0,950.0,29.0,1709.0,1.0,15.0,0,1,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,299999.0
3.0,2.0,926.0,20.0,684.0,1.0,12.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,299999.0
3.0,2.0,1098.0,20.0,684.0,1.0,12.0,0,1,2,1,7,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,359999.0
4.0,2.0,1206.0,20.0,684.0,2.0,12.0,0,1,2,1,9,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,375000.0
1.0,1.0,689.0,40.0,1360.0,1.0,9.0,0,5,2,0,9,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,320000.0
3.0,2.0,730.0,5.0,400.0,1.0,9.0,1,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,330000.0
3.0,5.0,2747.0600000000027,25.0,1200.0,3.0,13.0,1,1,2,0,9,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2800000.0
3.0,2.0,918.0,15.0,450.0,1.0,29.0,0,1,2,1,11,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,305000.0
2.0,1.0,549.0,20.0,462.0,1.0,12.0,0,0,2,1,14,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,140000.0
3.0,2.0,900.0,20.0,462.0,2.0,12.0,1,0,2,0,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,200000.0
2.0,1.0,625.0,20.0,240.0,1.0,12.0,0,5,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,529000.0
2.0,2.0,828.0,20.0,462.0,1.0,12.0,1,0,2,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,158000.0
2.0,1.0,455.0,20.0,462.0,1.0,12.0,1,0,1,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,144000.0
1.0,1.0,689.0,40.0,1360.0,1.0,9.0,0,5,2,0,9,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,290000.0
2.0,2.0,1033.0,20.0,462.0,1.0,12.0,1,1,2,0,6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,308000.0
4.0,3.0,1400.0,20.0,450.0,2.0,4.0,1,1,2,0,14,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2300000.0
3.0,1.0,615.0,12.0,462.0,1.0,12.0,0,0,1,1,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,210000.0
3.0,2.0,1088.0,20.0,809.0,1.0,6.0,1,5,2,0,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,448000.0
3.0,2.0,680.0,10.0,462.0,1.0,12.0,1,0,2,1,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,165000.0
3.0,2.0,850.0,20.0,632.0,1.0,34.0,0,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,310000.0
3.0,2.0,1213.0,26.0,440.0,1.0,12.0,1,0,2,0,12,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,485000.0
3.0,2.0,1.0,20.0,462.0,1.0,12.0,0,3,2,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,148000.0
3.0,2.0,750.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,145000.0
3.0,2.0,1226.0,38.0,473.0,2.0,8.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,790000.0
3.0,2.0,877.0,13.0,462.0,1.0,17.0,0,1,2,1,14,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,280000.0
3.0,2.0,850.0,435.0,435.0,1.0,16.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,295000.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,0,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,230000.0
3.0,1.0,560.0,20.0,462.0,1.0,21.0,1,3,2,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,120000.0
3.0,2.0,743.0,20.0,306.0,1.0,12.0,1,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,210000.0
3.0,1.0,657.0,20.0,462.0,1.0,12.0,0,0,2,1,6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,180000.0
3.0,2.0,936.0,10.0,462.0,1.0,24.0,1,1,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,360000.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,185000.0
3.0,2.0,2747.0600000000027,20.0,462.0,2.0,12.0,0,1,2,0,6,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,688888.0
3.0,1.0,650.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,130000.0
3.0,2.0,650.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,118000.0
1.0,1.0,510.0,20.0,295.0,1.0,12.0,1,5,2,0,4,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,363000.0
3.0,2.0,1065.0,20.0,462.0,2.0,12.0,0,1,2,0,7,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,460000.0
3.0,2.0,833.0,24.0,299.0,1.0,19.0,0,0,2,1,8,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,255000.0
3.0,2.0,800.0,20.0,462.0,1.0,12.0,1,0,1,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,185000.0
2.0,2.0,765.0,22.0,348.0,1.0,6.0,1,1,2,0,6,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,178000.0
3.0,2.0,1018.0,23.0,299.0,1.0,19.0,0,0,2,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,288000.0
3.0,2.0,880.0,5.0,90.0,1.0,12.0,0,0,2,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,188000.0
3.0,2.0,1392.0,20.0,462.0,1.0,12.0,0,3,2,0,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,280000.0
3.0,2.0,1151.0,20.0,462.0,1.0,12.0,1,5,2,0,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,400000.0
4.0,3.0,1570.0,40.0,580.0,3.0,7.0,0,1,2,1,9,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,680000.0
5.0,3.0,2088.0,19.0,462.0,2.0,12.0,0,5,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,578000.0
3.0,2.0,904.0,36.0,310.0,2.0,5.0,1,1,2,0,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,438000.0
2.0,1.0,570.0,20.0,462.0,1.0,12.0,1,3,2,0,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175000.0
1.0,1.0,715.0,20.0,392.0,1.0,12.0,1,0,2,0,12,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,295000.0
3.0,3.0,1206.0,11.0,488.0,1.0,11.0,1,1,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,448000.0
2.0,2.0,900.0,38.0,473.0,2.0,8.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,500000.0
3.0,2.0,1200.0,38.0,473.0,2.0,8.0,1,1,2,0,8,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,708000.0
3.0,2.0,750.0,20.0,462.0,1.0,12.0,1,0,1,1,6,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,250000.0
3.0,2.0,996.0,46.0,519.0,2.0,8.0,0,4,2,1,12,2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,558000.0
3.0,2.0,1073.0,20.0,462.0,1.0,12.0,0,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,550000.0
3.0,2.0,860.0,20.0,462.0,1.0,12.0,0,3,2,0,14,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,120000.0
3.0,2.0,850.0,20.0,462.0,1.0,12.0,0,0,2,0,4,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,300000.0
3.0,2.0,1288.0,20.0,462.0,1.0,12.0,0,1,2,0,6,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,880000.0
3.0,2.0,882.0,20.0,462.0,1.0,12.0,0,0,2,0,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,174000.0
2.0,2.0,840.0,35.0,1378.0,2.0,1.0,1,1,2,1,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,485000.0
3.0,2.0,770.0,20.0,462.0,1.0,12.0,1,3,2,0,14,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,190000.0
2.0,2.0,650.0,35.0,1843.0,1.0,7.0,1,5,2,0,13,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,308000.0
3.0,2.0,843.0,20.0,175.0,1.0,10.0,0,5,1,0,14,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,341000.0
3.0,2.0,1044.0,20.0,462.0,2.0,12.0,0,1,2,0,12,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,570000.0
3.0,2.0,950.0,20.0,462.0,2.0,12.0,1,1,2,0,12,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,450000.0
1.0,1.0,383.0,20.0,462.0,1.0,12.0,0,0,1,0,14,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,144000.0
3.0,2.0,775.0,4.0,462.0,1.0,12.0,0,0,2,0,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,340000.0
3.0,2.0,818.0,20.0,462.0,1.0,12.0,0,0,1,1,4,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,240000.0
2.0,1.0,540.0,20.0,462.0,1.0,12.0,1,0,2,1,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,196000.0
3.0,3.0,2219.0,19.0,149.0,3.0,12.0,0,1,2,0,7,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1213200.0
3.0,2.0,1270.0,10.0,120.0,2.0,4.0,0,1,2,0,9,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,480760.0
